Image1,Image2,Label
dataset/166/70.png,dataset/504/68.png,0
dataset/164/3.png,dataset/197/5.png,0
dataset/1855/33.png,dataset/410/70.png,0
dataset/472/41.png,dataset/472/51.png,1
dataset/474/42.png,dataset/474/44.png,1
dataset/974/59.png,dataset/974/0.png,1
dataset/638/18.png,dataset/638/45.png,1
dataset/1891/46.png,dataset/1891/56.png,1
dataset/1034/22.png,dataset/545/64.png,0
dataset/1123/64.png,dataset/1123/35.png,1
dataset/1486/61.png,dataset/989/69.png,0
dataset/316/49.png,dataset/316/30.png,1
dataset/981/57.png,dataset/1179/10.png,0
dataset/546/56.png,dataset/1495/18.png,0
dataset/203/64.png,dataset/203/45.png,1
dataset/755/53.png,dataset/1283/68.png,0
dataset/755/61.png,dataset/1668/0.png,0
dataset/1346/13.png,dataset/1922/71.png,0
dataset/1923/14.png,dataset/1923/8.png,1
dataset/1530/35.png,dataset/1530/69.png,1
dataset/977/11.png,dataset/1843/3.png,0
dataset/534/26.png,dataset/1742/69.png,0
dataset/1706/62.png,dataset/1098/12.png,0
dataset/954/60.png,dataset/837/58.png,0
dataset/1449/1.png,dataset/817/38.png,0
dataset/732/42.png,dataset/732/50.png,1
dataset/1998/12.png,dataset/455/47.png,0
dataset/48/5.png,dataset/48/40.png,1
dataset/120/69.png,dataset/157/21.png,0
dataset/1420/40.png,dataset/1561/59.png,0
dataset/1382/14.png,dataset/1382/65.png,1
dataset/1342/65.png,dataset/1342/17.png,1
dataset/159/69.png,dataset/852/37.png,0
dataset/1678/59.png,dataset/40/61.png,0
dataset/486/8.png,dataset/486/30.png,1
dataset/185/33.png,dataset/624/16.png,0
dataset/562/63.png,dataset/562/42.png,1
dataset/1582/36.png,dataset/512/12.png,0
dataset/393/56.png,dataset/744/55.png,0
dataset/348/33.png,dataset/348/45.png,1
dataset/1145/43.png,dataset/3/22.png,0
dataset/1839/40.png,dataset/48/57.png,0
dataset/1123/4.png,dataset/1123/12.png,1
dataset/1013/24.png,dataset/1013/2.png,1
dataset/1575/23.png,dataset/1575/34.png,1
dataset/785/47.png,dataset/785/43.png,1
dataset/494/2.png,dataset/494/41.png,1
dataset/1526/29.png,dataset/1526/68.png,1
dataset/57/13.png,dataset/232/22.png,0
dataset/1715/33.png,dataset/1715/21.png,1
dataset/530/71.png,dataset/530/2.png,1
dataset/1033/1.png,dataset/1033/32.png,1
dataset/486/7.png,dataset/486/14.png,1
dataset/756/29.png,dataset/1436/68.png,0
dataset/1180/30.png,dataset/1911/48.png,0
dataset/1967/57.png,dataset/1967/18.png,1
dataset/1446/55.png,dataset/1530/34.png,0
dataset/1105/39.png,dataset/1105/61.png,1
dataset/964/71.png,dataset/964/1.png,1
dataset/489/68.png,dataset/489/11.png,1
dataset/1517/61.png,dataset/857/21.png,0
dataset/1334/49.png,dataset/250/12.png,0
dataset/10/29.png,dataset/10/33.png,1
dataset/1540/65.png,dataset/1540/26.png,1
dataset/965/14.png,dataset/1003/69.png,0
dataset/186/48.png,dataset/253/60.png,0
dataset/333/61.png,dataset/333/11.png,1
dataset/646/69.png,dataset/646/38.png,1
dataset/1254/71.png,dataset/1254/0.png,1
dataset/43/64.png,dataset/43/15.png,1
dataset/393/46.png,dataset/1890/61.png,0
dataset/1426/52.png,dataset/676/31.png,0
dataset/1733/53.png,dataset/1733/57.png,1
dataset/631/37.png,dataset/1773/29.png,0
dataset/267/49.png,dataset/267/14.png,1
dataset/934/21.png,dataset/67/2.png,0
dataset/957/14.png,dataset/1889/16.png,0
dataset/879/55.png,dataset/1727/33.png,0
dataset/375/20.png,dataset/806/28.png,0
dataset/1009/62.png,dataset/1009/61.png,1
dataset/1565/41.png,dataset/1565/33.png,1
dataset/801/16.png,dataset/801/8.png,1
dataset/1810/31.png,dataset/1071/44.png,0
dataset/993/13.png,dataset/877/57.png,0
dataset/1857/60.png,dataset/193/9.png,0
dataset/1076/7.png,dataset/520/50.png,0
dataset/293/32.png,dataset/293/14.png,1
dataset/1996/41.png,dataset/1996/5.png,1
dataset/173/32.png,dataset/173/8.png,1
dataset/305/71.png,dataset/515/61.png,0
dataset/1177/63.png,dataset/1177/53.png,1
dataset/1160/46.png,dataset/1160/24.png,1
dataset/214/40.png,dataset/1631/56.png,0
dataset/1964/26.png,dataset/631/53.png,0
dataset/1741/13.png,dataset/1741/39.png,1
dataset/104/38.png,dataset/104/67.png,1
dataset/677/69.png,dataset/677/2.png,1
dataset/1488/13.png,dataset/435/54.png,0
dataset/1652/58.png,dataset/740/34.png,0
dataset/1733/46.png,dataset/1733/52.png,1
dataset/1956/50.png,dataset/1261/35.png,0
dataset/643/14.png,dataset/643/10.png,1
dataset/1430/69.png,dataset/1430/52.png,1
dataset/986/10.png,dataset/986/41.png,1
dataset/1747/44.png,dataset/836/58.png,0
dataset/1276/65.png,dataset/1429/36.png,0
dataset/8/36.png,dataset/405/27.png,0
dataset/1652/17.png,dataset/939/38.png,0
dataset/1721/45.png,dataset/1634/61.png,0
dataset/1812/13.png,dataset/1812/21.png,1
dataset/1139/54.png,dataset/1139/35.png,1
dataset/1713/6.png,dataset/1499/68.png,0
dataset/1924/41.png,dataset/1416/41.png,0
dataset/165/71.png,dataset/162/37.png,0
dataset/1465/71.png,dataset/1465/0.png,1
dataset/1504/1.png,dataset/909/17.png,0
dataset/1159/53.png,dataset/1159/11.png,1
dataset/572/69.png,dataset/572/34.png,1
dataset/1427/63.png,dataset/675/8.png,0
dataset/1/15.png,dataset/809/6.png,0
dataset/547/43.png,dataset/547/46.png,1
dataset/1582/48.png,dataset/1582/0.png,1
dataset/1287/56.png,dataset/1287/30.png,1
dataset/1122/29.png,dataset/1735/38.png,0
dataset/1037/7.png,dataset/1037/9.png,1
dataset/257/61.png,dataset/891/40.png,0
dataset/644/39.png,dataset/1299/25.png,0
dataset/581/60.png,dataset/1589/5.png,0
dataset/322/45.png,dataset/322/48.png,1
dataset/1561/66.png,dataset/297/43.png,0
dataset/1845/38.png,dataset/1845/51.png,1
dataset/491/3.png,dataset/1316/64.png,0
dataset/1876/67.png,dataset/1126/31.png,0
dataset/282/22.png,dataset/282/25.png,1
dataset/1157/32.png,dataset/1157/44.png,1
dataset/1245/8.png,dataset/1944/5.png,0
dataset/594/18.png,dataset/594/40.png,1
dataset/598/54.png,dataset/598/40.png,1
dataset/924/7.png,dataset/924/16.png,1
dataset/1550/65.png,dataset/1550/9.png,1
dataset/358/46.png,dataset/358/24.png,1
dataset/292/52.png,dataset/292/59.png,1
dataset/1295/47.png,dataset/1295/57.png,1
dataset/1257/54.png,dataset/1257/23.png,1
dataset/693/0.png,dataset/216/21.png,0
dataset/1724/6.png,dataset/141/29.png,0
dataset/1264/2.png,dataset/1665/39.png,0
dataset/1953/7.png,dataset/1049/56.png,0
dataset/1185/26.png,dataset/1185/46.png,1
dataset/1764/10.png,dataset/394/9.png,0
dataset/1199/49.png,dataset/1199/3.png,1
dataset/808/21.png,dataset/1122/69.png,0
dataset/1068/25.png,dataset/1086/49.png,0
dataset/1580/54.png,dataset/1434/40.png,0
dataset/1783/18.png,dataset/466/38.png,0
dataset/1346/68.png,dataset/1312/25.png,0
dataset/743/1.png,dataset/430/1.png,0
dataset/1036/66.png,dataset/1031/21.png,0
dataset/560/30.png,dataset/1676/14.png,0
dataset/1993/32.png,dataset/1362/70.png,0
dataset/1937/66.png,dataset/1576/13.png,0
dataset/471/66.png,dataset/343/49.png,0
dataset/1967/4.png,dataset/96/10.png,0
dataset/228/52.png,dataset/228/17.png,1
dataset/108/48.png,dataset/1606/44.png,0
dataset/307/68.png,dataset/307/59.png,1
dataset/1943/38.png,dataset/1821/17.png,0
dataset/973/63.png,dataset/491/37.png,0
dataset/1930/40.png,dataset/881/63.png,0
dataset/549/5.png,dataset/1292/54.png,0
dataset/1310/49.png,dataset/197/58.png,0
dataset/1436/32.png,dataset/1436/47.png,1
dataset/1238/61.png,dataset/1172/48.png,0
dataset/1605/34.png,dataset/81/57.png,0
dataset/1344/9.png,dataset/1129/27.png,0
dataset/1273/28.png,dataset/1273/58.png,1
dataset/1220/7.png,dataset/1220/35.png,1
dataset/83/7.png,dataset/1484/56.png,0
dataset/491/45.png,dataset/548/51.png,0
dataset/1692/15.png,dataset/1682/32.png,0
dataset/1787/5.png,dataset/1787/19.png,1
dataset/1522/29.png,dataset/1522/42.png,1
dataset/711/49.png,dataset/1983/18.png,0
dataset/1717/47.png,dataset/1717/22.png,1
dataset/1074/71.png,dataset/1074/22.png,1
dataset/4/25.png,dataset/1261/51.png,0
dataset/1018/47.png,dataset/1018/49.png,1
dataset/1423/30.png,dataset/187/33.png,0
dataset/398/2.png,dataset/765/3.png,0
dataset/1788/43.png,dataset/1788/51.png,1
dataset/691/7.png,dataset/691/47.png,1
dataset/1894/44.png,dataset/1894/29.png,1
dataset/1730/43.png,dataset/1015/47.png,0
dataset/594/34.png,dataset/1954/7.png,0
dataset/264/9.png,dataset/1794/54.png,0
dataset/1921/46.png,dataset/1921/2.png,1
dataset/82/9.png,dataset/82/7.png,1
dataset/338/28.png,dataset/338/66.png,1
dataset/1467/58.png,dataset/779/53.png,0
dataset/516/1.png,dataset/516/41.png,1
dataset/545/56.png,dataset/545/49.png,1
dataset/612/8.png,dataset/612/11.png,1
dataset/411/16.png,dataset/411/26.png,1
dataset/118/46.png,dataset/118/40.png,1
dataset/198/59.png,dataset/198/69.png,1
dataset/843/15.png,dataset/843/66.png,1
dataset/1199/58.png,dataset/1199/63.png,1
dataset/1594/44.png,dataset/1834/4.png,0
dataset/1052/55.png,dataset/1052/42.png,1
dataset/437/10.png,dataset/1249/26.png,0
dataset/228/65.png,dataset/617/53.png,0
dataset/634/47.png,dataset/634/41.png,1
dataset/1244/7.png,dataset/1599/2.png,0
dataset/938/29.png,dataset/938/19.png,1
dataset/226/60.png,dataset/226/71.png,1
dataset/1054/37.png,dataset/1054/64.png,1
dataset/886/26.png,dataset/886/31.png,1
dataset/996/19.png,dataset/626/47.png,0
dataset/435/36.png,dataset/466/26.png,0
dataset/1203/13.png,dataset/1040/64.png,0
dataset/836/11.png,dataset/836/8.png,1
dataset/1556/60.png,dataset/1556/48.png,1
dataset/1954/19.png,dataset/1954/1.png,1
dataset/360/14.png,dataset/1965/40.png,0
dataset/754/25.png,dataset/754/59.png,1
dataset/1410/57.png,dataset/1410/54.png,1
dataset/191/7.png,dataset/191/0.png,1
dataset/1863/29.png,dataset/1863/1.png,1
dataset/1796/31.png,dataset/1796/46.png,1
dataset/326/18.png,dataset/326/62.png,1
dataset/1222/58.png,dataset/786/10.png,0
dataset/735/8.png,dataset/735/32.png,1
dataset/263/64.png,dataset/72/57.png,0
dataset/1816/34.png,dataset/1839/4.png,0
dataset/810/51.png,dataset/1552/9.png,0
dataset/1566/34.png,dataset/1429/23.png,0
dataset/1377/67.png,dataset/1377/0.png,1
dataset/273/50.png,dataset/273/58.png,1
dataset/1872/54.png,dataset/1213/26.png,0
dataset/993/16.png,dataset/470/17.png,0
dataset/1703/19.png,dataset/1703/32.png,1
dataset/113/0.png,dataset/1888/32.png,0
dataset/38/21.png,dataset/38/53.png,1
dataset/1906/33.png,dataset/1522/21.png,0
dataset/567/52.png,dataset/479/22.png,0
dataset/816/58.png,dataset/325/40.png,0
dataset/403/0.png,dataset/1393/14.png,0
dataset/89/4.png,dataset/89/24.png,1
dataset/1951/13.png,dataset/1780/19.png,0
dataset/1053/58.png,dataset/1053/64.png,1
dataset/1661/22.png,dataset/1661/60.png,1
dataset/808/43.png,dataset/808/14.png,1
dataset/494/8.png,dataset/494/22.png,1
dataset/650/21.png,dataset/110/19.png,0
dataset/1626/50.png,dataset/546/28.png,0
dataset/1950/59.png,dataset/214/22.png,0
dataset/1739/70.png,dataset/1739/41.png,1
dataset/1898/11.png,dataset/1898/39.png,1
dataset/621/47.png,dataset/621/25.png,1
dataset/430/60.png,dataset/766/69.png,0
dataset/538/26.png,dataset/1603/64.png,0
dataset/805/11.png,dataset/551/16.png,0
dataset/700/20.png,dataset/37/6.png,0
dataset/751/17.png,dataset/751/26.png,1
dataset/316/1.png,dataset/1005/5.png,0
dataset/1799/56.png,dataset/1366/16.png,0
dataset/730/31.png,dataset/951/28.png,0
dataset/940/40.png,dataset/940/39.png,1
dataset/279/30.png,dataset/279/65.png,1
dataset/324/11.png,dataset/324/26.png,1
dataset/1712/58.png,dataset/229/23.png,0
dataset/626/12.png,dataset/1498/2.png,0
dataset/633/56.png,dataset/312/60.png,0
dataset/749/21.png,dataset/749/40.png,1
dataset/217/3.png,dataset/217/20.png,1
dataset/187/11.png,dataset/187/17.png,1
dataset/1995/64.png,dataset/1767/40.png,0
dataset/787/54.png,dataset/787/43.png,1
dataset/1752/20.png,dataset/1314/17.png,0
dataset/1250/44.png,dataset/1250/28.png,1
dataset/445/53.png,dataset/1391/71.png,0
dataset/380/66.png,dataset/380/34.png,1
dataset/1803/44.png,dataset/1803/16.png,1
dataset/586/46.png,dataset/586/18.png,1
dataset/863/63.png,dataset/863/46.png,1
dataset/1320/52.png,dataset/391/25.png,0
dataset/1873/25.png,dataset/1873/8.png,1
dataset/458/60.png,dataset/1183/71.png,0
dataset/802/44.png,dataset/802/25.png,1
dataset/1182/26.png,dataset/1728/65.png,0
dataset/1089/43.png,dataset/1089/34.png,1
dataset/1297/62.png,dataset/662/61.png,0
dataset/87/66.png,dataset/87/15.png,1
dataset/1232/60.png,dataset/158/37.png,0
dataset/212/11.png,dataset/212/32.png,1
dataset/652/5.png,dataset/652/33.png,1
dataset/347/44.png,dataset/347/61.png,1
dataset/908/1.png,dataset/927/70.png,0
dataset/1954/68.png,dataset/1243/38.png,0
dataset/659/33.png,dataset/659/34.png,1
dataset/1448/55.png,dataset/1448/20.png,1
dataset/331/56.png,dataset/1960/28.png,0
dataset/75/59.png,dataset/1163/4.png,0
dataset/1958/63.png,dataset/1439/43.png,0
dataset/1461/15.png,dataset/1258/55.png,0
dataset/7/46.png,dataset/46/18.png,0
dataset/1730/19.png,dataset/157/12.png,0
dataset/461/70.png,dataset/461/24.png,1
dataset/1262/0.png,dataset/1262/19.png,1
dataset/117/68.png,dataset/117/42.png,1
dataset/763/33.png,dataset/763/26.png,1
dataset/1100/71.png,dataset/1346/56.png,0
dataset/1998/0.png,dataset/1310/4.png,0
dataset/1200/71.png,dataset/1068/51.png,0
dataset/1019/26.png,dataset/1398/35.png,0
dataset/798/36.png,dataset/798/46.png,1
dataset/113/17.png,dataset/113/33.png,1
dataset/1558/8.png,dataset/1558/2.png,1
dataset/157/7.png,dataset/157/27.png,1
dataset/1353/67.png,dataset/669/36.png,0
dataset/1857/49.png,dataset/1857/71.png,1
dataset/1452/24.png,dataset/901/10.png,0
dataset/82/56.png,dataset/82/19.png,1
dataset/1371/69.png,dataset/1371/16.png,1
dataset/1428/5.png,dataset/1428/28.png,1
dataset/39/62.png,dataset/418/69.png,0
dataset/1828/54.png,dataset/753/49.png,0
dataset/494/0.png,dataset/494/40.png,1
dataset/665/58.png,dataset/996/40.png,0
dataset/1719/28.png,dataset/1826/31.png,0
dataset/1817/59.png,dataset/1524/5.png,0
dataset/605/9.png,dataset/605/56.png,1
dataset/172/52.png,dataset/172/7.png,1
dataset/1503/51.png,dataset/647/18.png,0
dataset/1362/2.png,dataset/366/64.png,0
dataset/1947/42.png,dataset/645/5.png,0
dataset/1383/24.png,dataset/1060/37.png,0
dataset/1381/67.png,dataset/1224/70.png,0
dataset/1529/17.png,dataset/1529/59.png,1
dataset/1144/55.png,dataset/1144/8.png,1
dataset/809/55.png,dataset/1850/33.png,0
dataset/1587/27.png,dataset/1587/50.png,1
dataset/509/43.png,dataset/509/4.png,1
dataset/1140/26.png,dataset/1140/59.png,1
dataset/1640/29.png,dataset/943/37.png,0
dataset/230/12.png,dataset/1138/6.png,0
dataset/1291/32.png,dataset/112/52.png,0
dataset/827/12.png,dataset/1162/55.png,0
dataset/821/4.png,dataset/327/12.png,0
dataset/1926/19.png,dataset/605/26.png,0
dataset/1358/65.png,dataset/1243/44.png,0
dataset/204/0.png,dataset/1012/23.png,0
dataset/1510/19.png,dataset/1510/57.png,1
dataset/80/20.png,dataset/80/58.png,1
dataset/1425/24.png,dataset/1425/42.png,1
dataset/555/26.png,dataset/1968/4.png,0
dataset/1633/25.png,dataset/750/26.png,0
dataset/824/31.png,dataset/152/21.png,0
dataset/1968/53.png,dataset/1968/58.png,1
dataset/648/70.png,dataset/648/21.png,1
dataset/207/64.png,dataset/1069/44.png,0
dataset/1784/46.png,dataset/1784/69.png,1
dataset/168/56.png,dataset/1238/27.png,0
dataset/627/40.png,dataset/1748/33.png,0
dataset/854/70.png,dataset/777/59.png,0
dataset/1377/6.png,dataset/1377/2.png,1
dataset/1607/11.png,dataset/1410/46.png,0
dataset/270/7.png,dataset/164/53.png,0
dataset/1614/46.png,dataset/1614/6.png,1
dataset/1331/48.png,dataset/1661/27.png,0
dataset/1123/51.png,dataset/852/35.png,0
dataset/1666/45.png,dataset/1543/12.png,0
dataset/851/68.png,dataset/1887/55.png,0
dataset/1342/57.png,dataset/1342/48.png,1
dataset/78/51.png,dataset/78/5.png,1
dataset/1963/11.png,dataset/249/50.png,0
dataset/821/22.png,dataset/821/5.png,1
dataset/869/60.png,dataset/1309/17.png,0
dataset/11/28.png,dataset/1230/58.png,0
dataset/467/31.png,dataset/467/48.png,1
dataset/1918/66.png,dataset/1918/61.png,1
dataset/241/17.png,dataset/241/41.png,1
dataset/1675/50.png,dataset/1675/24.png,1
dataset/293/56.png,dataset/293/2.png,1
dataset/1859/66.png,dataset/29/51.png,0
dataset/1500/21.png,dataset/1500/44.png,1
dataset/1315/66.png,dataset/1845/28.png,0
dataset/700/8.png,dataset/1947/11.png,0
dataset/509/2.png,dataset/1904/4.png,0
dataset/1517/23.png,dataset/1201/37.png,0
dataset/414/18.png,dataset/414/57.png,1
dataset/1379/2.png,dataset/461/37.png,0
dataset/1780/17.png,dataset/1771/5.png,0
dataset/1390/1.png,dataset/151/64.png,0
dataset/1833/9.png,dataset/1833/71.png,1
dataset/1784/39.png,dataset/1784/8.png,1
dataset/353/21.png,dataset/1207/39.png,0
dataset/1026/28.png,dataset/1026/11.png,1
dataset/731/39.png,dataset/619/45.png,0
dataset/1726/49.png,dataset/432/26.png,0
dataset/37/35.png,dataset/37/51.png,1
dataset/1035/9.png,dataset/9/64.png,0
dataset/1284/32.png,dataset/1284/34.png,1
dataset/257/34.png,dataset/257/70.png,1
dataset/220/36.png,dataset/220/65.png,1
dataset/1528/54.png,dataset/1528/45.png,1
dataset/962/70.png,dataset/430/41.png,0
dataset/859/31.png,dataset/859/44.png,1
dataset/645/34.png,dataset/1426/21.png,0
dataset/830/64.png,dataset/524/58.png,0
dataset/1031/1.png,dataset/494/24.png,0
dataset/1177/62.png,dataset/348/58.png,0
dataset/459/15.png,dataset/459/11.png,1
dataset/539/23.png,dataset/539/18.png,1
dataset/1854/55.png,dataset/1854/61.png,1
dataset/1432/69.png,dataset/1432/45.png,1
dataset/1610/66.png,dataset/1419/28.png,0
dataset/1773/69.png,dataset/311/17.png,0
dataset/1268/8.png,dataset/1268/20.png,1
dataset/1399/63.png,dataset/1399/49.png,1
dataset/1530/34.png,dataset/1530/25.png,1
dataset/166/61.png,dataset/166/59.png,1
dataset/252/54.png,dataset/252/71.png,1
dataset/976/32.png,dataset/1002/71.png,0
dataset/1970/37.png,dataset/1970/60.png,1
dataset/1290/36.png,dataset/222/7.png,0
dataset/124/25.png,dataset/124/69.png,1
dataset/1595/47.png,dataset/1595/59.png,1
dataset/1641/25.png,dataset/1697/13.png,0
dataset/212/51.png,dataset/212/35.png,1
dataset/736/44.png,dataset/677/12.png,0
dataset/889/64.png,dataset/1952/31.png,0
dataset/594/66.png,dataset/594/61.png,1
dataset/1186/69.png,dataset/1186/36.png,1
dataset/1550/68.png,dataset/1550/53.png,1
dataset/1584/68.png,dataset/885/41.png,0
dataset/126/57.png,dataset/1048/12.png,0
dataset/489/32.png,dataset/489/20.png,1
dataset/893/71.png,dataset/893/55.png,1
dataset/27/32.png,dataset/27/35.png,1
dataset/1873/44.png,dataset/1814/46.png,0
dataset/1310/27.png,dataset/1310/24.png,1
dataset/248/15.png,dataset/158/71.png,0
dataset/1671/67.png,dataset/742/60.png,0
dataset/1401/56.png,dataset/1401/36.png,1
dataset/1333/42.png,dataset/1333/22.png,1
dataset/240/16.png,dataset/240/50.png,1
dataset/529/17.png,dataset/529/49.png,1
dataset/797/63.png,dataset/797/47.png,1
dataset/1971/59.png,dataset/1294/46.png,0
dataset/1948/4.png,dataset/1948/19.png,1
dataset/999/35.png,dataset/986/62.png,0
dataset/1811/71.png,dataset/370/35.png,0
dataset/304/37.png,dataset/1843/16.png,0
dataset/711/5.png,dataset/1702/61.png,0
dataset/1543/16.png,dataset/1543/14.png,1
dataset/621/60.png,dataset/621/59.png,1
dataset/1619/41.png,dataset/933/62.png,0
dataset/1044/51.png,dataset/514/14.png,0
dataset/535/18.png,dataset/547/26.png,0
dataset/984/39.png,dataset/1544/59.png,0
dataset/789/0.png,dataset/1080/33.png,0
dataset/1668/21.png,dataset/934/14.png,0
dataset/1845/21.png,dataset/1845/53.png,1
dataset/460/25.png,dataset/149/43.png,0
dataset/602/50.png,dataset/148/13.png,0
dataset/509/33.png,dataset/509/60.png,1
dataset/678/21.png,dataset/678/6.png,1
dataset/701/26.png,dataset/701/53.png,1
dataset/1182/63.png,dataset/193/51.png,0
dataset/1181/59.png,dataset/767/68.png,0
dataset/1289/10.png,dataset/865/40.png,0
dataset/1688/53.png,dataset/1688/48.png,1
dataset/1934/11.png,dataset/1934/35.png,1
dataset/436/34.png,dataset/719/64.png,0
dataset/997/39.png,dataset/1417/52.png,0
dataset/137/17.png,dataset/137/61.png,1
dataset/342/42.png,dataset/342/56.png,1
dataset/1967/33.png,dataset/1094/1.png,0
dataset/112/66.png,dataset/112/8.png,1
dataset/73/47.png,dataset/614/6.png,0
dataset/1749/20.png,dataset/1749/68.png,1
dataset/385/35.png,dataset/1128/16.png,0
dataset/85/46.png,dataset/490/20.png,0
dataset/1063/17.png,dataset/929/2.png,0
dataset/290/21.png,dataset/290/66.png,1
dataset/1023/71.png,dataset/1796/46.png,0
dataset/1220/44.png,dataset/1880/7.png,0
dataset/1525/21.png,dataset/1936/33.png,0
dataset/1607/20.png,dataset/1607/6.png,1
dataset/1923/4.png,dataset/1923/19.png,1
dataset/246/47.png,dataset/552/20.png,0
dataset/1405/12.png,dataset/1919/33.png,0
dataset/146/23.png,dataset/1745/11.png,0
dataset/128/53.png,dataset/128/42.png,1
dataset/1461/33.png,dataset/1461/40.png,1
dataset/91/5.png,dataset/91/56.png,1
dataset/1002/61.png,dataset/1002/34.png,1
dataset/1792/4.png,dataset/1107/5.png,0
dataset/721/43.png,dataset/721/62.png,1
dataset/1357/50.png,dataset/1357/12.png,1
dataset/248/12.png,dataset/248/22.png,1
dataset/1795/20.png,dataset/1795/22.png,1
dataset/1211/12.png,dataset/1211/71.png,1
dataset/831/69.png,dataset/863/58.png,0
dataset/1510/71.png,dataset/1077/38.png,0
dataset/1133/56.png,dataset/1133/62.png,1
dataset/1772/67.png,dataset/1772/70.png,1
dataset/365/50.png,dataset/365/30.png,1
dataset/902/34.png,dataset/922/44.png,0
dataset/562/30.png,dataset/211/34.png,0
dataset/1619/7.png,dataset/190/56.png,0
dataset/1352/46.png,dataset/555/38.png,0
dataset/1485/56.png,dataset/470/41.png,0
dataset/139/28.png,dataset/61/10.png,0
dataset/693/46.png,dataset/570/59.png,0
dataset/498/15.png,dataset/591/28.png,0
dataset/524/17.png,dataset/1204/65.png,0
dataset/1864/34.png,dataset/1813/70.png,0
dataset/2/22.png,dataset/2/12.png,1
dataset/788/39.png,dataset/1550/54.png,0
dataset/1587/30.png,dataset/1394/7.png,0
dataset/1649/63.png,dataset/336/17.png,0
dataset/136/40.png,dataset/136/53.png,1
dataset/223/46.png,dataset/808/11.png,0
dataset/13/27.png,dataset/925/9.png,0
dataset/602/26.png,dataset/1500/37.png,0
dataset/1669/37.png,dataset/479/68.png,0
dataset/722/40.png,dataset/722/57.png,1
dataset/1598/67.png,dataset/270/69.png,0
dataset/288/65.png,dataset/288/11.png,1
dataset/553/63.png,dataset/553/17.png,1
dataset/320/26.png,dataset/944/26.png,0
dataset/357/1.png,dataset/1074/13.png,0
dataset/61/62.png,dataset/61/27.png,1
dataset/1/36.png,dataset/507/3.png,0
dataset/784/15.png,dataset/784/11.png,1
dataset/1110/37.png,dataset/969/50.png,0
dataset/598/6.png,dataset/598/18.png,1
dataset/1429/66.png,dataset/1263/61.png,0
dataset/203/70.png,dataset/203/57.png,1
dataset/1325/39.png,dataset/1325/15.png,1
dataset/42/42.png,dataset/862/53.png,0
dataset/994/41.png,dataset/994/40.png,1
dataset/758/12.png,dataset/758/41.png,1
dataset/1562/53.png,dataset/49/59.png,0
dataset/1742/14.png,dataset/1742/15.png,1
dataset/1946/50.png,dataset/1019/62.png,0
dataset/802/67.png,dataset/794/68.png,0
dataset/1998/30.png,dataset/1998/19.png,1
dataset/389/9.png,dataset/389/60.png,1
dataset/487/46.png,dataset/487/41.png,1
dataset/1444/38.png,dataset/383/1.png,0
dataset/850/57.png,dataset/850/14.png,1
dataset/1093/2.png,dataset/1093/54.png,1
dataset/1271/4.png,dataset/1271/49.png,1
dataset/229/1.png,dataset/229/34.png,1
dataset/1079/33.png,dataset/937/63.png,0
dataset/1930/67.png,dataset/1930/48.png,1
dataset/1321/39.png,dataset/504/22.png,0
dataset/511/30.png,dataset/511/58.png,1
dataset/1758/64.png,dataset/1758/53.png,1
dataset/159/67.png,dataset/300/20.png,0
dataset/1663/49.png,dataset/1663/31.png,1
dataset/820/22.png,dataset/1000/58.png,0
dataset/939/33.png,dataset/403/4.png,0
dataset/603/10.png,dataset/1107/48.png,0
dataset/723/39.png,dataset/723/8.png,1
dataset/1487/28.png,dataset/1214/23.png,0
dataset/1883/36.png,dataset/1990/19.png,0
dataset/341/56.png,dataset/341/55.png,1
dataset/1646/57.png,dataset/1646/48.png,1
dataset/1759/12.png,dataset/1759/40.png,1
dataset/1304/37.png,dataset/971/44.png,0
dataset/1407/48.png,dataset/872/41.png,0
dataset/250/56.png,dataset/250/70.png,1
dataset/1017/37.png,dataset/1017/46.png,1
dataset/458/3.png,dataset/551/45.png,0
dataset/1507/17.png,dataset/1326/43.png,0
dataset/305/61.png,dataset/305/29.png,1
dataset/1860/23.png,dataset/1860/7.png,1
dataset/454/57.png,dataset/336/48.png,0
dataset/674/70.png,dataset/1515/57.png,0
dataset/1703/54.png,dataset/1824/2.png,0
dataset/465/37.png,dataset/527/14.png,0
dataset/306/55.png,dataset/1183/69.png,0
dataset/9/29.png,dataset/9/37.png,1
dataset/244/14.png,dataset/244/45.png,1
dataset/1522/68.png,dataset/826/51.png,0
dataset/1279/22.png,dataset/57/49.png,0
dataset/1662/17.png,dataset/1662/40.png,1
dataset/1176/37.png,dataset/1176/28.png,1
dataset/746/19.png,dataset/746/28.png,1
dataset/54/43.png,dataset/11/28.png,0
dataset/624/41.png,dataset/1499/71.png,0
dataset/1156/59.png,dataset/1156/54.png,1
dataset/1116/66.png,dataset/1116/55.png,1
dataset/552/4.png,dataset/552/2.png,1
dataset/1276/65.png,dataset/794/55.png,0
dataset/1267/14.png,dataset/1267/39.png,1
dataset/7/49.png,dataset/1225/71.png,0
dataset/436/61.png,dataset/1901/25.png,0
dataset/363/11.png,dataset/363/48.png,1
dataset/1361/50.png,dataset/620/44.png,0
dataset/812/17.png,dataset/812/68.png,1
dataset/575/37.png,dataset/575/33.png,1
dataset/1093/64.png,dataset/161/53.png,0
dataset/650/3.png,dataset/650/14.png,1
dataset/1109/30.png,dataset/1284/2.png,0
